TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
5673,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1427 Dolores St,Sidewalk: Curb side : Cutout,36,3X3,37.7465810274965,-122.424505923113
5404,Aesculus x carnea :: Red Horse Chestnut,378 Dolores St,Sidewalk: Curb side : Cutout,16,3x3,37.7634013822954,-122.426414967077
24598,Tristaniopsis laurina :: Swamp Myrtle,443 Cortland Ave,Sidewalk: Curb side : Cutout,6,3X3,37.7391630145654,-122.416941604872
28843,Acer rubrum :: Red Maple,338 Shields St,Sidewalk: Curb side : Cutout,3,3X3,37.7179566445716,-122.465978279778
7579,Ulmus parvifolia :: Chinese Elm,2995 Folsom St,Sidewalk: Curb side : Cutout,60,4x4,37.7494245965646,-122.41369470787
7561,Ulmus parvifolia :: Chinese Elm,2921 Folsom St,Sidewalk: Curb side : Cutout,60,4X4,37.7504906178693,-122.413800190239
17024,Ficus retusa nitida :: Banyan Fig,1101 Oak St,Sidewalk: Curb side : Cutout,18,3X3,37.7730234456568,-122.437740206634
5734,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1725 Dolores St,Sidewalk: Curb side : Cutout,90,3x3,37.7419098417621,-122.424053837524
5146,Ficus retusa nitida :: Banyan Fig,217 Divisadero St,Sidewalk: Curb side : Cutout,12,3x3,37.7706465411236,-122.437030167851
538,Ficus retusa nitida :: Banyan Fig,2860 24th St,Sidewalk: Curb side : Cutout,18,3X3,37.7528359029411,-122.409510030546
5392,Magnolia grandiflora :: Southern Magnolia,347 Dolores St,Sidewalk: Curb side : Cutout,3,3x3,37.7635072432739,-122.42611933027
4330,Corymbia ficifolia :: Red Flowering Gum,831 Chenery St,Sidewalk: Curb side : Cutout,12,3X3,37.7348349741444,-122.436128498656
22855,Pittosporum crassifolium :: Karo Tree,139 Turquoise Way,Sidewalk: Curb side : Cutout,45,3X3,37.7437552784922,-122.443143361677
7497,Ulmus parvifolia :: Chinese Elm,2700 Folsom St,Sidewalk: Curb side : Cutout,60,3X3,37.753969098407,-122.414316444274
19082,Ulmus pumila :: Siberian Elm,227 Sagamore St,Sidewalk: Curb side : Cutout,25,3X3,37.7112689737437,-122.460168197108
25101,Brahea edulis :: Guadalupe Palm,1450X Dolores St,Median : Cutout,90,20,37.7460673833025,-122.424609642834
559,Ginkgo biloba :: Maidenhair Tree,2933 24th St,Sidewalk: Curb side : Cutout,18,3X3,37.7526318334984,-122.410807118757
27330,Tristania conferta ::,348 Haight St,Sidewalk: Curb side : Cutout,25,4X4,37.7724907010193,-122.4281118499
3468,Ficus microcarpa :: Chinese Banyan,3231 24th St,Sidewalk: Curb side : Cutout,15,4x4,37.752258481762,-122.417016067856
23635,Ulmus parvifolia :: Chinese Elm,108 Virginia Ave,Sidewalk: Curb side : Cutout,18,5x5,37.742483748623,-122.420067568263
19098,Ulmus americana :: American Elm,277 Sagamore St,Sidewalk: Curb side : Cutout,12,3X3,37.7112601073303,-122.461516501212
5333,Schinus terebinthifolius :: Brazilian Pepper,135 Dolores St,Sidewalk: Curb side : Cutout,21,3X3,37.7673213724137,-122.426489583844
2405,Acer x freemanii :: Freeman Maple,2730X Bryant St,Sidewalk: Curb side : Cutout,3,3X3,37.7507021509958,-122.409042246904
4298,Liquidambar styraciflua :: American Sweet Gum,4350 Cesar Chavez St,Sidewalk: Curb side : Cutout,6,3X3,37.7471502929454,-122.437250699681
9406,Acacia melanoxylon :: Blackwood Acacia,479 Gold Mine Dr,Sidewalk: Curb side : Cutout,40,3X3,37.7398866873164,-122.436575468878
10340,Tristania conferta ::,914 Haight St,Sidewalk: Curb side : Cutout,90,3X4,37.7712881236094,-122.437441889428
10229,Ligustrum lucidum :: Glossy Privet,1417 Guerrero St,Sidewalk: Curb side : Cutout,18,3X3,37.7482248245223,-122.422402655257
5144,Maytenus boaria :: Mayten,214 Divisadero St,Sidewalk: Curb side : Cutout,12,3X3,37.77069971914,-122.436810887727
28766,Tristaniopsis laurina :: Swamp Myrtle,1007 Guerrero St,Sidewalk: Curb side : Cutout,3,3x3,37.7548864275923,-122.423037187213
6951,Tristania conferta ::,603 Fell St,Sidewalk: Curb side : Cutout,6,3x3,37.7752089468863,-122.428017634821
26483,Callistemon viminalis :: Weeping Bottlebrush,148 Gold Mine Dr,Sidewalk: Curb side : Cutout,10,3X3,37.7426474144589,-122.43907493846
5558,Magnolia grandiflora :: Southern Magnolia,979 Dolores St,Sidewalk: Curb side : Cutout,2,3x3,37.7537146442352,-122.42518887816
18477,Magnolia grandiflora 'Russet' :: Russet Magnolia,1290 Potrero Ave,Sidewalk: Curb side : Cutout,18,3x3,37.7520134093027,-122.406383660293
14225,Platanus x hispanica :: Sycamore: London Plane,2000X Market St,Sidewalk: Curb side : Cutout,6,4X4,37.7694140066072,-122.426739091304
4834,Eucalyptus sideroxylon :: Red Ironbark,108 Cortland Ave,Sidewalk: Curb side : Cutout,30,5x5,37.7400853628581,-122.420709666225
5517,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',848 Dolores St,Sidewalk: Curb side : Cutout,28,5x5,37.7558279467221,-122.425685719428
6948,Acacia melanoxylon :: Blackwood Acacia,583 Fell St,Sidewalk: Curb side : Cutout,24,3X3,37.7752988382968,-122.427391153284
27639,Magnolia doltsopa :: Himalayan Magnolia,2787 Bryant St,Sidewalk: Curb side : Cutout,6,3X3,37.7498049873079,-122.408730050863
5646,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1297 Dolores St,Sidewalk: Curb side : Cutout,37,3X3,37.7487550189501,-122.424715032585
26237,Tristaniopsis laurina :: Swamp Myrtle,649 San Jose Ave,Sidewalk: Curb side : Cutout,6,3X3,37.7452263966968,-122.422056237332
2375,Liquidambar styraciflua :: American Sweet Gum,2547 Bryant St,Sidewalk: Curb side : Cutout,18,3X3,37.7536793377506,-122.409104945855
4240,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',4023 Cesar Chavez St,Sidewalk: Curb side : Cutout,6,3X3,37.7474648470367,-122.429924644222
5754,Platanus x hispanica :: Sycamore: London Plane,1794 Dolores St,Sidewalk: Curb side : Cutout,45,5X5,37.7406940231072,-122.4242307027
5684,Maytenus boaria :: Mayten,1496 Dolores St,Sidewalk: Curb side : Cutout,8,3X3,37.7455635606018,-122.424704037464
22840,Metrosideros excelsa :: New Zealand Xmas Tree,115 Turquoise Way,Sidewalk: Curb side : Cutout,20,3X3,37.7433469934721,-122.443952847751
540,Ficus retusa nitida :: Banyan Fig,2869 24th St,Sidewalk: Curb side : Cutout,3,3X3,37.7527185686087,-122.409523875049
10232,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,11 Haight St,Sidewalk: Curb side : Cutout,8,,37.7730206127534,-122.422717019597
418,Lophostemon confertus :: Brisbane Box,3870 19th Ave,Sidewalk: Curb side : Cutout,3,2X4,37.7183577952661,-122.473440442237
8210,Myoporum laetum :: Myoporum,2189X Funston Ave,Median : Cutout,3,8X25,37.7471771044468,-122.469453261968
10349,Tristaniopsis laurina :: Swamp Myrtle,978 Haight St,Sidewalk: Curb side : Cutout,3,4x6,37.7711665324235,-122.438395689895
3961,Magnolia grandiflora :: Southern Magnolia,198 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.7658476281879,-122.435578606383
4491,Magnolia doltsopa :: Himalayan Magnolia,1608 Church St,Sidewalk: Curb side : Cutout,3,3X3,37.7449564687567,-122.426908813616
2392,Liquidambar styraciflua :: American Sweet Gum,2655 Bryant St,Sidewalk: Curb side : Cutout,18,3X3,37.751928107698,-122.408935435327
5543,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',913 Dolores St,Sidewalk: Curb side : Cutout,22,5X5,37.7547338540067,-122.425273698619
25026,Phoenix canariensis :: Canary Island Date Palm,750X Dolores St,Median : Cutout,70,20,37.7572811108424,-122.425675315185
4486,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1579 Church St,Sidewalk: Curb side : Cutout,12,3X3,37.7455074734878,-122.426750241536
5346,Magnolia grandiflora :: Southern Magnolia,198 Dolores St,Sidewalk: Curb side : Cutout,14,3X3,37.7664411024979,-122.426720675429
25086,Brahea edulis :: Guadalupe Palm,1250X Dolores St,Median : Cutout,30,20,37.7492589252724,-122.424909291539
5621,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1200 Dolores St,Sidewalk: Curb side : Cutout,12,3X3,37.7500392984813,-122.425140730281
7553,Ulmus parvifolia :: Chinese Elm,2896 Folsom St,Sidewalk: Curb side : Cutout,2,3X3,37.751051348746,-122.41404914235
7646,Ulmus parvifolia :: Chinese Elm,3301 Folsom St,Sidewalk: Curb side : Cutout,21,3x3,37.745027010685,-122.413244473962
14293,Platanus x hispanica :: Sycamore: London Plane,2164 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.7666871348066,-122.430182222377
1375,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,57 Amethyst Way,Sidewalk: Curb side : Cutout,3,1X1,37.7461700211271,-122.446290155185
5788,Platanus x hispanica :: Sycamore: London Plane,509 Duboce Ave,Sidewalk: Curb side : Cutout,20,3x3,37.7692282930698,-122.431648748892
7543,Ulmus parvifolia :: Chinese Elm,2872 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.7514867681181,-122.414093692993
23067,Lophostemon confertus :: Brisbane Box,1175 Valencia St,Sidewalk: Curb side : Cutout,20,3X3,37.75412529717,-122.420744897173
15450,Washingtonia robusta :: Mexican Fan Palm,2301 Mission St,Sidewalk: Curb side : Cutout,12,4x4,37.760031361018,-122.41909383171
25501,Phoenix canariensis :: Canary Island Date Palm,1900X Market St,Median : Cutout,36,8,37.7703500248187,-122.425355725564
24355,Lophostemon confertus :: Brisbane Box,131 Duboce Ave,Sidewalk: Curb side : Cutout,50,2X2,37.7697387482687,-122.423167819151
4170,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3792 Cesar Chavez St,Sidewalk: Curb side : Cutout,60,3X3,37.7479189264148,-122.42444632955
3877,Maytenus boaria :: Mayten,7 Castro St,Sidewalk: Curb side : Cutout,3,3X3,37.7700646284174,-122.436337534354
26236,Tristaniopsis laurina :: Swamp Myrtle,657 San Jose Ave,Sidewalk: Curb side : Cutout,6,3X3,37.7450767656787,-122.422103544342
10372,Acacia melanoxylon :: Blackwood Acacia,1216 Haight St,Sidewalk: Curb side : Cutout,100,3X3,37.7706551281266,-122.442383101019
4171,Acacia melanoxylon :: Blackwood Acacia,3795 Cesar Chavez St,Sidewalk: Curb side : Cutout,12,3X3,37.7477919952017,-122.424507508611
52,Maytenus boaria :: Mayten,814 14th St,Sidewalk: Curb side : Cutout,16,3X3,37.7676267300107,-122.431750589932
16120,Eucalyptus sideroxylon :: Red Ironbark,303 Monterey Blvd,Sidewalk: Curb side : Cutout,18,3x3,37.7314656586952,-122.442228714304
16593,Lophostemon confertus :: Brisbane Box,29 Noe St,Sidewalk: Curb side : Cutout,28,3X3,37.7686056303703,-122.433423411666
26346,Tristaniopsis laurina :: Swamp Myrtle,2660 San Jose Ave,Sidewalk: Curb side : Cutout,7,3X3,37.7149879923688,-122.451511669344
4165,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',3770 Cesar Chavez St,Sidewalk: Curb side : Cutout,3,3X3,37.7479436451767,-122.424017300779
26213,Tristaniopsis laurina :: Swamp Myrtle,899 San Jose Ave,Sidewalk: Curb side : Cutout,6,3X3,37.7408431028252,-122.423702384264
15360,Washingtonia robusta :: Mexican Fan Palm,1939 Mission St,Sidewalk: Curb side : Cutout,12,4x4,37.7660635592898,-122.419648453627
2069,Corymbia ficifolia :: Red Flowering Gum,843 Bosworth St,Sidewalk: Curb side : Cutout,18,3X3,37.7339151466682,-122.436520970873
4448,Maytenus boaria :: Mayten,1362 Church St,Sidewalk: Curb side : Cutout,25,3X3,37.7490891017952,-122.427298546501
552,Ficus microcarpa :: Chinese Banyan,2904 24th St,Sidewalk: Curb side : Cutout,18,3X3,37.7527835545272,-122.410313070807
70,Maytenus boaria :: Mayten,877 14th St,Sidewalk: Curb side : Cutout,35,3X3,37.7674285769945,-122.432755839529
12244,Ficus microcarpa :: Chinese Banyan,401X Oak St,Sidewalk: Curb side : Cutout,30,3X3,37.7745238232573,-122.426064391571
4177,Myoporum laetum :: Myoporum,3811 Cesar Chavez St,Sidewalk: Curb side : Cutout,18,3x3,37.7477448104687,-122.425306883625
10079,Geijera parviflora :: Australian Willow,614 Guerrero St,Sidewalk: Curb side : Cutout,50,3X3,37.7612827162343,-122.423878706238
5519,Magnolia grandiflora :: Southern Magnolia,856-858 Dolores St,Sidewalk: Curb side : Cutout,3,4x3,37.7557364874618,-122.425671000233
14193,Platanus x hispanica :: Sycamore: London Plane,1892 Market St,Sidewalk: Curb side : Cutout,18,4X4,37.7709573601231,-122.424764752389
26401,Tristaniopsis laurina :: Swamp Myrtle,684 San Jose Ave,Sidewalk: Curb side : Cutout,6,3x3,37.7444927684427,-122.422619702133
25188,Ulmus parvifolia :: Chinese Elm,3741 Market St,Sidewalk: Curb side : Cutout,18,3X3,37.7541317821777,-122.441965858665
14398,Platanus x hispanica :: Sycamore: London Plane,2400 Market St,Sidewalk: Curb side : Cutout,12,3X3,37.7627970190001,-122.435336861411
10106,Prunus cerasifera :: Cherry Plum,785 Guerrero St,Sidewalk: Curb side : Cutout,12,2X2,37.7586428391006,-122.423400941414
6875,Lophostemon confertus :: Brisbane Box,225 Fell St,Sidewalk: Curb side : Cutout,6,3X3,37.7760202141952,-122.421624146362
5671,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1421 Dolores St,Sidewalk: Curb side : Cutout,25,3X3,37.7466587657846,-122.424516044105
5707,Phoenix canariensis :: Canary Island Date Palm,1600 Dolores St,Sidewalk: Curb side : Cutout,100,3X3,37.7437069318227,-122.424527610259
16090,Cupaniopsis anacardioides :: Carrotwood,282 Monterey Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.7316777188345,-122.441538819154
7550,Ulmus parvifolia :: Chinese Elm,2888 Folsom St,Sidewalk: Curb side : Cutout,60,3x3,37.7511621632162,-122.414057430518
19158,Pittosporum undulatum :: Victorian Box,74 Sanchez St,Sidewalk: Curb side : Cutout,12,3X3,37.7680836737628,-122.431320920847
19053,Ulmus pumila :: Siberian Elm,141 Sagamore St,Sidewalk: Curb side : Cutout,25,3X3,37.7112861454175,-122.457367103015
25526,Phoenix canariensis :: Canary Island Date Palm,2300X Market St,Median : Cutout,36,10,37.7637593960329,-122.433680673672
225,Agonis flexuosa :: Peppermint Willow,2962 19th Ave,Sidewalk: Curb side : Cutout,40,3X4,37.7331946143326,-122.474868041333
16226,Metrosideros excelsa :: New Zealand Xmas Tree,562 Monterey Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.7316451364134,-122.448094779751
14386,Platanus x hispanica :: Sycamore: London Plane,2375 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.7629845919859,-122.434422547556
14589,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1221 Masonic Ave,Sidewalk: Curb side : Cutout,90,3X3,37.7699127394546,-122.445391746523
23975,Platanus x hispanica :: Sycamore: London Plane,100 West Portal Ave,Sidewalk: Curb side : Cutout,12,3x3,37.7396800515506,-122.467217230286
4245,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,4038 Cesar Chavez St,Sidewalk: Curb side : Cutout,12,3X3,37.7475634792894,-122.430169743652
5666,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1386 Dolores St,Sidewalk: Curb side : Cutout,90,4x4,37.747227337869,-122.424863305591
7562,Ulmus parvifolia :: Chinese Elm,2924 Folsom St,Sidewalk: Curb side : Cutout,3,5x5,37.7504251238168,-122.413995929472
529,Ficus retusa nitida :: Banyan Fig,2833 24th St,Sidewalk: Curb side : Cutout,12,3x3,37.7527668038666,-122.408637193736
5647,Acacia melanoxylon :: Blackwood Acacia,1300 Dolores St,Sidewalk: Curb side : Cutout,30,3X3,37.7485065911205,-122.424975122809
5700,Ginkgo biloba :: Maidenhair Tree,1574 Dolores St,Sidewalk: Curb side : Cutout,6,3X3,37.7442355893055,-122.42458193203
14151,Platanus x hispanica :: Sycamore: London Plane,1699 Market St,Sidewalk: Curb side : Cutout,18,4X4,37.7724807092351,-122.422372346322
16950,Pistacia chinensis :: Chinese Pistache,630 Oak St,Sidewalk: Curb side : Cutout,12,3X3,37.7741905079368,-122.429770337641
10432,Tristania conferta ::,1441 Haight St,Sidewalk: Curb side : Cutout,18,3X3,37.7700318922285,-122.446186054388
18751,Metrosideros excelsa :: New Zealand Xmas Tree,234 Roosevelt Way,Sidewalk: Curb side : Cutout,18,1X1,37.766184409005,-122.440152459391
16902,Ficus microcarpa :: Chinese Banyan,427 Oak St,Sidewalk: Curb side : Cutout,18,3X3,37.7744569217764,-122.426401853189
5723,Aesculus x carnea :: Red Horse Chestnut,1670 Dolores St,Sidewalk: Curb side : Cutout,18,3X3,37.742695141477,-122.42442495986
5159,Pyrus calleryana :: Ornamental Pear,280 Divisadero St,Sidewalk: Curb side : Cutout,3,3x3,37.7717702359874,-122.437024043158
7664,Ulmus parvifolia :: Chinese Elm,3348 Folsom St,Sidewalk: Curb side : Cutout,18,4X4,37.7442647363292,-122.413400306703
26092,Metrosideros excelsa :: New Zealand Xmas Tree,35 Broad St,Sidewalk: Curb side : Cutout,15,3X3,37.7131278157601,-122.454603829924
7657,Ulmus parvifolia :: Chinese Elm,3334 Folsom St,Sidewalk: Curb side : Cutout,18,4X4,37.7445284544392,-122.413419609751
519,Ficus retusa nitida :: Banyan Fig,2802 24th St,Sidewalk: Curb side : Cutout,18,4x4,37.7529106047271,-122.408310960592
25179,Laurus nobilis :: Sweet Bay: Grecian Laurel,3226 Market St,Sidewalk: Curb side : Cutout,6,3X3,37.7592174321694,-122.445070446966
10067,Tristaniopsis laurina :: Swamp Myrtle,545 Guerrero St,Sidewalk: Curb side : Cutout,6,3x3,37.7625021447809,-122.423774406467
5407,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',389 Dolores St,Sidewalk: Curb side : Cutout,60,3x3,37.7632275208513,-122.426097511793
5454,Prunus x yedoensis :: Yoshino Cherry,561 Dolores St,Sidewalk: Curb side : Cutout,3,8,37.7605104576133,-122.425839954961
16122,Lophostemon confertus :: Brisbane Box,313 Monterey Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.7314595783841,-122.442452738108
131,Maytenus boaria :: Mayten,1025X 14th St,Sidewalk: Curb side : Cutout,12,3x3,37.7671804243666,-122.436826945402
25186,Magnolia doltsopa :: Himalayan Magnolia,3644 Market St,Sidewalk: Curb side : Cutout,3,3X3,37.7554153008829,-122.441527633417
5347,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',199 Dolores St,Sidewalk: Curb side : Cutout,90,3X3,37.7664060136476,-122.426411520896
25279,Tristania conferta ::,1940 Ocean Ave,Sidewalk: Curb side : Cutout,12,3X3,37.7258375734043,-122.463440067194
24501,Tristania conferta ::,901 Fell St,Sidewalk: Curb side : Cutout,6,3X3,37.7745821407981,-122.43293857186
4067,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,3096 Cesar Chavez St,Sidewalk: Curb side : Cutout,3,3X3,37.7484173495801,-122.411199650344
5658,Ceratonia siliqua :: Carob,1349-1349 Dolores St,Sidewalk: Curb side : Cutout,100,3X3,37.7479520016853,-122.42464442051
15594,Maytenus boaria :: Mayten,3247 Mission St,Sidewalk: Curb side : Cutout,6,3x3,37.744799779561,-122.420269547411
14257,Platanus x hispanica :: Sycamore: London Plane,2059 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.7679869344343,-122.428087398946
25202,Lophostemon confertus :: Brisbane Box,185 Franklin St,Sidewalk: Curb side : Cutout,9,3X3,37.7760033923708,-122.42120780342
5623,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1206 Dolores St,Sidewalk: Curb side : Cutout,25,3X3,37.7499394800206,-122.425127155905
26073,Tristaniopsis laurina :: Swamp Myrtle,285 Broad St,Sidewalk: Curb side : Cutout,8,3x3,37.7130738098987,-122.462056111894
22967,Lophostemon confertus :: Brisbane Box,545 Valencia St,Sidewalk: Curb side : Cutout,13,3x3,37.764151681274,-122.421708472183
9990,Ligustrum japonicum :: Japanese Privet,33 Guerrero St,Sidewalk: Curb side : Cutout,6,3X3,37.7703261944175,-122.424537099004
4107,Platanus x hispanica :: Sycamore: London Plane,3365 Cesar Chavez St,Sidewalk: Curb side : Cutout,3,3X3,37.748058816868,-122.41736831879
16632,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,150 Noe St,Sidewalk: Curb side : Cutout,18,4X4,37.7665671370879,-122.433411295115
15651,Metrosideros excelsa :: New Zealand Xmas Tree,3723 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.7369202420501,-122.424052265727
4221,Platanus x hispanica :: Sycamore: London Plane,3969 Cesar Chavez St,Sidewalk: Curb side : Cutout,18,3X3,37.7475407974699,-122.428547154451
23000,Platanus x hispanica :: Sycamore: London Plane,741 Valencia St,Sidewalk: Curb side : Cutout,8,,37.7609985961381,-122.421398202488
119,Maytenus boaria :: Mayten,983 14th St,Sidewalk: Curb side : Cutout,8,3X3,37.7672942317745,-122.435246153987
5590,Aesculus x carnea :: Red Horse Chestnut,1083 Dolores St,Sidewalk: Curb side : Cutout,18,3x3,37.7521213549276,-122.425030709901
